ts,curr_pid,pid,src_cpu,dst_cpu,imbalance,src_len,src_numa_len,src_preferred_len,delta,cpu_idle,cpu_not_idle,cpu_newly_idle,same_node,prefer_src,prefer_dst,delta_faults,total_faults,dst_len,src_load,dst_load,nr_fails,cache_nice_tries,buddy_hot,throttled,p_running,test_aggressive,can_migrate,pc_0,pc_1
6991152527863,2660,10106,8,2,1,2,0,0,-6991135992263,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1207725140998,90318629123
6991152545532,2660,2586,8,2,1,2,0,0,-6991152470458,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1207725140998,90318629123
6991755122550,0,13,7,2,1,2,0,0,-6991195749675,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,833991940370,66167677301
6991791391662,10205,13,2,10,1,2,0,0,-6991783812030,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1239893505726,97186039351
6992152771233,4436,3587,12,0,1,2,0,0,-6992136039183,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1273155640406,95464863011
6992399497328,0,13,7,10,1,2,0,0,-6992391773392,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,833998618777,66167946677
6992403119860,10205,7495,1,10,1,2,0,0,-6991795760303,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,716369504007,56910760209
6992403141372,10205,1352,1,10,1,2,0,0,-6992403474006,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,716369504007,56910760209
6992955138720,4164,13,10,7,1,2,0,0,-6992947773823,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1268998032284,98402489073
6993352650176,4436,3587,6,0,1,2,0,0,-6993336918563,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1210750694486,89824601823
6993483499452,7495,13,7,1,1,2,0,0,-6993475575796,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,834004251811,66168200865
6993971437047,4339,10196,10,0,1,2,0,0,-6993971748299,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1269003335339,98402772231
6993971446057,4339,10205,10,0,1,2,0,0,-6993912774368,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1269003335339,98402772231
6993971406946,7495,10196,10,1,1,2,0,0,-6993971748299,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1269003335339,98402772231
6993971428946,7495,10205,10,1,1,2,0,0,-6993912774368,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1269003335339,98402772231
6993971544812,7495,10196,10,1,1,2,0,0,-6993971748299,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1269003335339,98402772231
6993971556266,7495,10205,10,1,1,2,0,0,-6993912774368,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1269003335339,98402772231
6993971455206,7154,10196,10,11,1,2,0,0,-6993971748299,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1269003335339,98402772231
6993971486216,7154,10205,10,11,1,2,0,0,-6993912774368,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269003335339,98402772231
6993971566603,7154,10196,10,11,1,3,0,0,-6993971954518,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1269003335339,98402772231
6993971576800,7154,10205,10,11,1,3,0,0,-6993912774368,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269003335339,98402772231
