ts,curr_pid,pid,src_cpu,dst_cpu,imbalance,src_len,src_numa_len,src_preferred_len,delta,cpu_idle,cpu_not_idle,cpu_newly_idle,same_node,prefer_src,prefer_dst,delta_faults,total_faults,dst_len,src_load,dst_load,nr_fails,cache_nice_tries,buddy_hot,throttled,p_running,test_aggressive,can_migrate,pc_0,pc_1
7733055160132,10206,13,3,12,1,2,0,0,-7733055502823,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
7733063150460,10206,10096,3,12,1,2,0,0,-7733055566812,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
7733063169456,10206,13,3,12,1,2,0,0,-7733063521155,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
7733072026801,0,13,3,2,1,2,0,0,-7733063568373,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7733135417782,0,10496,12,4,1,2,0,0,-7733128831858,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7733203178839,0,4534,2,3,1,2,0,0,-7733203434999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7733203205030,0,4379,2,3,1,2,0,0,-7733149507367,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7733215162025,10205,10499,0,10,1,2,0,0,-7733215214365,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7733215171524,10205,12,0,10,1,2,0,0,-7733215507615,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
7733215138838,7154,10499,0,11,1,2,0,0,-7733215214365,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7733215154971,7154,12,0,11,1,2,0,0,-7733215507615,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
7733227105052,0,4534,2,4,1,2,0,0,-7733227471661,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7733227140462,0,4379,2,4,1,2,0,0,-7733227471661,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7733227089966,0,10493,9,8,1,2,0,0,-7733227437061,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7733227124259,0,10322,9,8,1,2,0,0,-7733215607230,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7733255261377,10499,10106,8,0,1,2,0,0,-7733243580923,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
7733255280933,10499,5776,8,0,1,2,0,0,-7733255431482,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7733255617780,10716,10106,8,11,1,2,0,0,-7733243580923,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7733255640269,10716,5776,8,11,1,2,0,0,-7733255431482,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7733267602433,8086,3587,8,14,1,2,0,0,-7733250822301,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
